utc,local,celsius
2017-10-03T11:49:09+00:00,2017-10-03T13:49:09+02:00,19.57
2017-10-03T12:04:09+00:00,2017-10-03T14:04:09+02:00,19.5
2017-10-03T12:19:09+00:00,2017-10-03T14:19:09+02:00,19.5
2017-10-03T12:34:09+00:00,2017-10-03T14:34:09+02:00,19.5
2017-10-03T12:49:09+00:00,2017-10-03T14:49:09+02:00,19.5
2017-10-03T13:04:09+00:00,2017-10-03T15:04:09+02:00,19.5
2017-10-03T13:19:10+00:00,2017-10-03T15:19:10+02:00,19.5
2017-10-03T13:34:11+00:00,2017-10-03T15:34:11+02:00,19.5
2017-10-03T13:49:11+00:00,2017-10-03T15:49:11+02:00,19.5
2017-10-03T14:04:11+00:00,2017-10-03T16:04:11+02:00,19.44
2017-10-03T14:19:11+00:00,2017-10-03T16:19:11+02:00,19.44
2017-10-03T14:34:12+00:00,2017-10-03T16:34:12+02:00,19.44
2017-10-03T14:49:12+00:00,2017-10-03T16:49:12+02:00,19.44
2017-10-03T15:04:12+00:00,2017-10-03T17:04:12+02:00,19.5
2017-10-03T15:19:12+00:00,2017-10-03T17:19:12+02:00,19.5
2017-10-03T15:34:12+00:00,2017-10-03T17:34:12+02:00,19.5
2017-10-03T15:49:12+00:00,2017-10-03T17:49:12+02:00,19.57
2017-10-03T16:04:12+00:00,2017-10-03T18:04:12+02:00,19.57
2017-10-03T16:19:12+00:00,2017-10-03T18:19:12+02:00,19.57
2017-10-03T16:34:12+00:00,2017-10-03T18:34:12+02:00,19.57
2017-10-03T16:49:13+00:00,2017-10-03T18:49:13+02:00,19.57
2017-10-03T17:04:13+00:00,2017-10-03T19:04:13+02:00,19.57
2017-10-03T17:19:14+00:00,2017-10-03T19:19:14+02:00,19.5
2017-10-03T17:34:14+00:00,2017-10-03T19:34:14+02:00,19.57
2017-10-03T17:49:14+00:00,2017-10-03T19:49:14+02:00,19.57
2017-10-03T18:04:16+00:00,2017-10-03T20:04:16+02:00,19.57
2017-10-03T18:19:16+00:00,2017-10-03T20:19:16+02:00,19.57
2017-10-03T18:34:16+00:00,2017-10-03T20:34:16+02:00,19.57
2017-10-03T18:49:17+00:00,2017-10-03T20:49:17+02:00,19.57
2017-10-03T19:04:17+00:00,2017-10-03T21:04:17+02:00,19.57
2017-10-03T19:19:17+00:00,2017-10-03T21:19:17+02:00,19.57
2017-10-03T19:34:17+00:00,2017-10-03T21:34:17+02:00,19.5
2017-10-03T19:49:17+00:00,2017-10-03T21:49:17+02:00,19.5
2017-10-03T20:04:17+00:00,2017-10-03T22:04:17+02:00,19.5
2017-10-03T20:19:17+00:00,2017-10-03T22:19:17+02:00,19.5
2017-10-03T20:34:17+00:00,2017-10-03T22:34:17+02:00,19.44
2017-10-03T20:49:17+00:00,2017-10-03T22:49:17+02:00,19.44
2017-10-03T21:04:17+00:00,2017-10-03T23:04:17+02:00,19.44
2017-10-03T21:19:17+00:00,2017-10-03T23:19:17+02:00,19.37
2017-10-03T21:34:17+00:00,2017-10-03T23:34:17+02:00,19.37
2017-10-03T21:49:17+00:00,2017-10-03T23:49:17+02:00,19.37
2017-10-03T22:04:18+00:00,2017-10-04T00:04:18+02:00,19.37
2017-10-03T22:19:18+00:00,2017-10-04T00:19:18+02:00,19.37
2017-10-03T22:34:18+00:00,2017-10-04T00:34:18+02:00,19.37
2017-10-03T22:49:19+00:00,2017-10-04T00:49:19+02:00,19.44
2017-10-03T23:04:19+00:00,2017-10-04T01:04:19+02:00,19.5
2017-10-03T23:19:19+00:00,2017-10-04T01:19:19+02:00,19.57
2017-10-03T23:34:19+00:00,2017-10-04T01:34:19+02:00,19.57
2017-10-03T23:49:19+00:00,2017-10-04T01:49:19+02:00,19.57
2017-10-04T00:04:19+00:00,2017-10-04T02:04:19+02:00,19.57
2017-10-04T00:19:19+00:00,2017-10-04T02:19:19+02:00,19.57
2017-10-04T00:34:20+00:00,2017-10-04T02:34:20+02:00,19.57
2017-10-04T00:49:20+00:00,2017-10-04T02:49:20+02:00,19.5
2017-10-04T01:04:20+00:00,2017-10-04T03:04:20+02:00,19.5
2017-10-04T01:19:20+00:00,2017-10-04T03:19:20+02:00,19.5
2017-10-04T01:34:20+00:00,2017-10-04T03:34:20+02:00,19.5
2017-10-04T01:49:20+00:00,2017-10-04T03:49:20+02:00,19.44
2017-10-04T02:04:20+00:00,2017-10-04T04:04:20+02:00,19.44
2017-10-04T02:19:20+00:00,2017-10-04T04:19:20+02:00,19.44
2017-10-04T02:34:21+00:00,2017-10-04T04:34:21+02:00,19.37
2017-10-04T02:49:21+00:00,2017-10-04T04:49:21+02:00,19.37
2017-10-04T03:04:21+00:00,2017-10-04T05:04:21+02:00,19.37
2017-10-04T03:19:21+00:00,2017-10-04T05:19:21+02:00,19.32
2017-10-04T03:34:21+00:00,2017-10-04T05:34:21+02:00,19.32
2017-10-04T03:49:21+00:00,2017-10-04T05:49:21+02:00,19.32
2017-10-04T04:04:21+00:00,2017-10-04T06:04:21+02:00,19.25
2017-10-04T04:19:21+00:00,2017-10-04T06:19:21+02:00,19.25
2017-10-04T04:34:21+00:00,2017-10-04T06:34:21+02:00,19.25
2017-10-04T04:49:21+00:00,2017-10-04T06:49:21+02:00,19.19
2017-10-04T05:04:22+00:00,2017-10-04T07:04:22+02:00,19.19
2017-10-04T05:19:22+00:00,2017-10-04T07:19:22+02:00,19.19
2017-10-04T05:34:22+00:00,2017-10-04T07:34:22+02:00,19.19
2017-10-04T05:49:23+00:00,2017-10-04T07:49:23+02:00,19.12
2017-10-04T06:04:23+00:00,2017-10-04T08:04:23+02:00,19.12
2017-10-04T06:19:23+00:00,2017-10-04T08:19:23+02:00,19.06
2017-10-04T06:34:23+00:00,2017-10-04T08:34:23+02:00,19.06
2017-10-04T06:49:23+00:00,2017-10-04T08:49:23+02:00,19.06
2017-10-04T07:04:23+00:00,2017-10-04T09:04:23+02:00,19.06
2017-10-04T07:19:23+00:00,2017-10-04T09:19:23+02:00,19.0
2017-10-04T07:34:23+00:00,2017-10-04T09:34:23+02:00,19.0
2017-10-04T07:49:23+00:00,2017-10-04T09:49:23+02:00,18.93
2017-10-04T08:04:23+00:00,2017-10-04T10:04:23+02:00,18.93
2017-10-04T08:19:23+00:00,2017-10-04T10:19:23+02:00,18.93
2017-10-04T08:34:23+00:00,2017-10-04T10:34:23+02:00,18.86
2017-10-04T08:49:23+00:00,2017-10-04T10:49:23+02:00,18.86
2017-10-04T09:04:24+00:00,2017-10-04T11:04:24+02:00,18.86
2017-10-04T09:19:24+00:00,2017-10-04T11:19:24+02:00,18.86
2017-10-04T09:34:24+00:00,2017-10-04T11:34:24+02:00,18.8
2017-10-04T09:49:24+00:00,2017-10-04T11:49:24+02:00,18.8
2017-10-04T10:04:24+00:00,2017-10-04T12:04:24+02:00,18.8
2017-10-04T10:19:24+00:00,2017-10-04T12:19:24+02:00,18.75
2017-10-04T10:34:25+00:00,2017-10-04T12:34:25+02:00,18.75
2017-10-04T10:49:26+00:00,2017-10-04T12:49:26+02:00,18.75
2017-10-04T11:04:26+00:00,2017-10-04T13:04:26+02:00,18.68
2017-10-04T11:19:26+00:00,2017-10-04T13:19:26+02:00,18.68
2017-10-04T11:34:27+00:00,2017-10-04T13:34:27+02:00,18.68
2017-10-04T11:49:27+00:00,2017-10-04T13:49:27+02:00,18.68
2017-10-04T12:04:27+00:00,2017-10-04T14:04:27+02:00,18.68
2017-10-04T12:19:28+00:00,2017-10-04T14:19:28+02:00,18.68
2017-10-04T12:34:28+00:00,2017-10-04T14:34:28+02:00,18.68
2017-10-04T12:49:28+00:00,2017-10-04T14:49:28+02:00,18.61
2017-10-04T13:04:29+00:00,2017-10-04T15:04:29+02:00,18.61
2017-10-04T13:19:29+00:00,2017-10-04T15:19:29+02:00,18.61
2017-10-04T13:34:30+00:00,2017-10-04T15:34:30+02:00,18.61
2017-10-04T13:49:30+00:00,2017-10-04T15:49:30+02:00,18.55
2017-10-04T14:04:30+00:00,2017-10-04T16:04:30+02:00,18.55
2017-10-04T14:19:30+00:00,2017-10-04T16:19:30+02:00,18.55
2017-10-04T14:34:30+00:00,2017-10-04T16:34:30+02:00,18.55
2017-10-04T14:49:31+00:00,2017-10-04T16:49:31+02:00,18.55
2017-10-04T15:04:31+00:00,2017-10-04T17:04:31+02:00,18.55
2017-10-04T15:19:31+00:00,2017-10-04T17:19:31+02:00,18.48
2017-10-04T15:34:31+00:00,2017-10-04T17:34:31+02:00,18.48
2017-10-04T15:49:31+00:00,2017-10-04T17:49:31+02:00,18.42
2017-10-04T16:04:31+00:00,2017-10-04T18:04:31+02:00,18.42
2017-10-04T16:19:31+00:00,2017-10-04T18:19:31+02:00,18.42
2017-10-04T16:34:31+00:00,2017-10-04T18:34:31+02:00,18.42
2017-10-04T16:49:31+00:00,2017-10-04T18:49:31+02:00,18.42
2017-10-04T17:04:31+00:00,2017-10-04T19:04:31+02:00,18.42
2017-10-04T17:19:31+00:00,2017-10-04T19:19:31+02:00,18.42
2017-10-04T17:34:31+00:00,2017-10-04T19:34:31+02:00,18.48
2017-10-04T17:49:31+00:00,2017-10-04T19:49:31+02:00,18.55
2017-10-04T18:04:31+00:00,2017-10-04T20:04:31+02:00,18.86
2017-10-04T18:19:33+00:00,2017-10-04T20:19:33+02:00,19.19
2017-10-04T18:34:34+00:00,2017-10-04T20:34:34+02:00,19.44
2017-10-04T18:49:34+00:00,2017-10-04T20:49:34+02:00,19.5
2017-10-04T19:04:34+00:00,2017-10-04T21:04:34+02:00,19.63
2017-10-04T19:19:34+00:00,2017-10-04T21:19:34+02:00,19.76
2017-10-04T19:34:35+00:00,2017-10-04T21:34:35+02:00,19.94
2017-10-04T19:49:35+00:00,2017-10-04T21:49:35+02:00,20.07
2017-10-04T20:04:35+00:00,2017-10-04T22:04:35+02:00,20.07
2017-10-04T20:19:36+00:00,2017-10-04T22:19:36+02:00,20.2
2017-10-04T20:34:36+00:00,2017-10-04T22:34:36+02:00,20.2
2017-10-04T20:49:36+00:00,2017-10-04T22:49:36+02:00,20.2
2017-10-04T21:04:36+00:00,2017-10-04T23:04:36+02:00,20.2
2017-10-04T21:19:36+00:00,2017-10-04T23:19:36+02:00,20.2
2017-10-04T21:34:37+00:00,2017-10-04T23:34:37+02:00,20.14
2017-10-04T21:49:37+00:00,2017-10-04T23:49:37+02:00,20.14
2017-10-04T22:04:37+00:00,2017-10-05T00:04:37+02:00,20.14
2017-10-04T22:19:37+00:00,2017-10-05T00:19:37+02:00,20.07
2017-10-04T22:34:37+00:00,2017-10-05T00:34:37+02:00,20.07
2017-10-04T22:49:37+00:00,2017-10-05T00:49:37+02:00,20.07
2017-10-04T23:04:37+00:00,2017-10-05T01:04:37+02:00,20.07
2017-10-04T23:19:37+00:00,2017-10-05T01:19:37+02:00,20.01
2017-10-04T23:34:38+00:00,2017-10-05T01:34:38+02:00,20.01
2017-10-04T23:49:38+00:00,2017-10-05T01:49:38+02:00,19.94
2017-10-05T00:04:38+00:00,2017-10-05T02:04:38+02:00,19.94
2017-10-05T00:19:38+00:00,2017-10-05T02:19:38+02:00,19.88
2017-10-05T00:34:38+00:00,2017-10-05T02:34:38+02:00,19.83
2017-10-05T00:49:38+00:00,2017-10-05T02:49:38+02:00,19.83
2017-10-05T01:04:40+00:00,2017-10-05T03:04:40+02:00,19.76
2017-10-05T01:19:40+00:00,2017-10-05T03:19:40+02:00,19.7
2017-10-05T01:34:40+00:00,2017-10-05T03:34:40+02:00,19.7
2017-10-05T01:49:41+00:00,2017-10-05T03:49:41+02:00,19.63
2017-10-05T02:04:41+00:00,2017-10-05T04:04:41+02:00,19.57
2017-10-05T02:19:41+00:00,2017-10-05T04:19:41+02:00,19.57
2017-10-05T02:34:41+00:00,2017-10-05T04:34:41+02:00,19.5
2017-10-05T02:49:41+00:00,2017-10-05T04:49:41+02:00,19.44
2017-10-05T03:04:41+00:00,2017-10-05T05:04:41+02:00,19.44
2017-10-05T03:19:41+00:00,2017-10-05T05:19:41+02:00,19.37
2017-10-05T03:34:41+00:00,2017-10-05T05:34:41+02:00,19.32
2017-10-05T03:49:41+00:00,2017-10-05T05:49:41+02:00,19.32
2017-10-05T04:04:41+00:00,2017-10-05T06:04:41+02:00,19.25
2017-10-05T04:19:41+00:00,2017-10-05T06:19:41+02:00,19.25
2017-10-05T04:34:41+00:00,2017-10-05T06:34:41+02:00,19.19
2017-10-05T04:49:41+00:00,2017-10-05T06:49:41+02:00,19.19
2017-10-05T05:04:42+00:00,2017-10-05T07:04:42+02:00,19.12
2017-10-05T05:19:43+00:00,2017-10-05T07:19:43+02:00,19.12
2017-10-05T05:34:43+00:00,2017-10-05T07:34:43+02:00,19.12
2017-10-05T05:49:43+00:00,2017-10-05T07:49:43+02:00,19.19
2017-10-05T06:04:43+00:00,2017-10-05T08:04:43+02:00,19.25
2017-10-05T06:19:43+00:00,2017-10-05T08:19:43+02:00,19.32
2017-10-05T06:34:43+00:00,2017-10-05T08:34:43+02:00,19.44
2017-10-05T06:49:43+00:00,2017-10-05T08:49:43+02:00,19.5
2017-10-05T07:04:44+00:00,2017-10-05T09:04:44+02:00,19.83
2017-10-05T07:19:45+00:00,2017-10-05T09:19:45+02:00,19.94
2017-10-05T07:34:45+00:00,2017-10-05T09:34:45+02:00,19.94
2017-10-05T07:49:46+00:00,2017-10-05T09:49:46+02:00,20.01
2017-10-05T08:04:46+00:00,2017-10-05T10:04:46+02:00,20.01
2017-10-05T08:19:46+00:00,2017-10-05T10:19:46+02:00,20.01
2017-10-05T08:34:47+00:00,2017-10-05T10:34:47+02:00,19.94
2017-10-05T08:49:47+00:00,2017-10-05T10:49:47+02:00,19.94
2017-10-05T09:04:48+00:00,2017-10-05T11:04:48+02:00,19.94
2017-10-05T09:19:48+00:00,2017-10-05T11:19:48+02:00,19.88
2017-10-05T09:34:49+00:00,2017-10-05T11:34:49+02:00,19.88
2017-10-05T09:49:49+00:00,2017-10-05T11:49:49+02:00,19.88
2017-10-05T10:04:50+00:00,2017-10-05T12:04:50+02:00,19.83
2017-10-05T10:19:50+00:00,2017-10-05T12:19:50+02:00,19.83
2017-10-05T10:34:50+00:00,2017-10-05T12:34:50+02:00,19.76
2017-10-05T10:49:50+00:00,2017-10-05T12:49:50+02:00,19.76
2017-10-05T11:04:51+00:00,2017-10-05T13:04:51+02:00,19.76
2017-10-05T11:19:51+00:00,2017-10-05T13:19:51+02:00,19.76
2017-10-05T11:34:51+00:00,2017-10-05T13:34:51+02:00,19.7
2017-10-05T11:49:51+00:00,2017-10-05T13:49:51+02:00,19.7
2017-10-05T12:04:51+00:00,2017-10-05T14:04:51+02:00,19.7
2017-10-05T12:19:51+00:00,2017-10-05T14:19:51+02:00,19.63
2017-10-05T12:34:51+00:00,2017-10-05T14:34:51+02:00,19.63
2017-10-05T12:49:51+00:00,2017-10-05T14:49:51+02:00,19.57
2017-10-05T13:04:53+00:00,2017-10-05T15:04:53+02:00,19.57
2017-10-05T13:19:53+00:00,2017-10-05T15:19:53+02:00,19.57
2017-10-05T13:34:53+00:00,2017-10-05T15:34:53+02:00,19.57
2017-10-05T13:49:53+00:00,2017-10-05T15:49:53+02:00,19.57
2017-10-05T14:04:53+00:00,2017-10-05T16:04:53+02:00,19.57
2017-10-05T14:19:54+00:00,2017-10-05T16:19:54+02:00,19.5
2017-10-05T14:34:54+00:00,2017-10-05T16:34:54+02:00,19.57
2017-10-05T14:49:54+00:00,2017-10-05T16:49:54+02:00,19.5
2017-10-05T15:04:54+00:00,2017-10-05T17:04:54+02:00,19.57
2017-10-05T15:19:54+00:00,2017-10-05T17:19:54+02:00,19.57
2017-10-05T15:34:55+00:00,2017-10-05T17:34:55+02:00,19.5
2017-10-05T15:49:56+00:00,2017-10-05T17:49:56+02:00,19.44
2017-10-05T16:04:56+00:00,2017-10-05T18:04:56+02:00,19.44
2017-10-05T16:19:58+00:00,2017-10-05T18:19:58+02:00,19.44
2017-10-05T16:34:59+00:00,2017-10-05T18:34:59+02:00,19.37
2017-10-05T16:49:59+00:00,2017-10-05T18:49:59+02:00,19.32
2017-10-05T17:04:59+00:00,2017-10-05T19:04:59+02:00,19.25
2017-10-05T17:19:59+00:00,2017-10-05T19:19:59+02:00,19.19
2017-10-05T17:34:59+00:00,2017-10-05T19:34:59+02:00,19.19
2017-10-05T17:49:59+00:00,2017-10-05T19:49:59+02:00,19.25
2017-10-05T18:04:59+00:00,2017-10-05T20:04:59+02:00,19.32
2017-10-05T18:19:59+00:00,2017-10-05T20:19:59+02:00,19.37
2017-10-05T18:34:59+00:00,2017-10-05T20:34:59+02:00,19.5
2017-10-05T18:49:59+00:00,2017-10-05T20:49:59+02:00,19.57
2017-10-05T19:04:59+00:00,2017-10-05T21:04:59+02:00,19.63
2017-10-05T19:19:59+00:00,2017-10-05T21:19:59+02:00,19.76
2017-10-05T19:34:59+00:00,2017-10-05T21:34:59+02:00,19.83
2017-10-05T19:49:59+00:00,2017-10-05T21:49:59+02:00,19.88
2017-10-05T20:04:59+00:00,2017-10-05T22:04:59+02:00,19.94
2017-10-05T20:20:01+00:00,2017-10-05T22:20:01+02:00,19.94
2017-10-05T20:35:01+00:00,2017-10-05T22:35:01+02:00,19.94
2017-10-05T20:50:01+00:00,2017-10-05T22:50:01+02:00,19.94
2017-10-05T21:05:01+00:00,2017-10-05T23:05:01+02:00,19.94
2017-10-05T21:20:01+00:00,2017-10-05T23:20:01+02:00,19.94
2017-10-05T21:35:02+00:00,2017-10-05T23:35:02+02:00,19.94
2017-10-05T21:50:02+00:00,2017-10-05T23:50:02+02:00,19.88
2017-10-05T22:05:03+00:00,2017-10-06T00:05:03+02:00,19.88
2017-10-05T22:15:45+00:00,2017-10-06T00:15:45+02:00,19.83
2017-10-05T22:20:03+00:00,2017-10-06T00:20:03+02:00,19.83
2017-10-05T22:35:04+00:00,2017-10-06T00:35:04+02:00,19.88
2017-10-05T22:50:04+00:00,2017-10-06T00:50:04+02:00,19.88
2017-10-05T23:05:03+00:00,2017-10-06T01:05:03+02:00,19.88
2017-10-05T23:20:03+00:00,2017-10-06T01:20:03+02:00,19.83
2017-10-05T23:35:03+00:00,2017-10-06T01:35:03+02:00,19.83
2017-10-05T23:50:04+00:00,2017-10-06T01:50:04+02:00,19.83
2017-10-06T00:05:04+00:00,2017-10-06T02:05:04+02:00,19.83
2017-10-06T00:20:05+00:00,2017-10-06T02:20:05+02:00,19.83
2017-10-06T00:35:05+00:00,2017-10-06T02:35:05+02:00,19.83
2017-10-06T00:50:05+00:00,2017-10-06T02:50:05+02:00,19.76
2017-10-06T01:05:05+00:00,2017-10-06T03:05:05+02:00,19.76
2017-10-06T01:20:05+00:00,2017-10-06T03:20:05+02:00,19.76
2017-10-06T01:35:05+00:00,2017-10-06T03:35:05+02:00,19.7
2017-10-06T01:50:06+00:00,2017-10-06T03:50:06+02:00,19.7
2017-10-06T02:05:06+00:00,2017-10-06T04:05:06+02:00,19.7
2017-10-06T02:20:07+00:00,2017-10-06T04:20:07+02:00,19.63
2017-10-06T02:35:08+00:00,2017-10-06T04:35:08+02:00,19.63
2017-10-06T02:50:08+00:00,2017-10-06T04:50:08+02:00,19.63
2017-10-06T03:05:08+00:00,2017-10-06T05:05:08+02:00,19.57
2017-10-06T03:20:08+00:00,2017-10-06T05:20:08+02:00,19.57
2017-10-06T03:35:08+00:00,2017-10-06T05:35:08+02:00,19.5
2017-10-06T03:50:08+00:00,2017-10-06T05:50:08+02:00,19.5
2017-10-06T04:05:08+00:00,2017-10-06T06:05:08+02:00,19.44
2017-10-06T04:20:08+00:00,2017-10-06T06:20:08+02:00,19.44
2017-10-06T04:35:08+00:00,2017-10-06T06:35:08+02:00,19.44
2017-10-06T04:50:08+00:00,2017-10-06T06:50:08+02:00,19.37
2017-10-06T05:05:09+00:00,2017-10-06T07:05:09+02:00,19.37
2017-10-06T05:20:09+00:00,2017-10-06T07:20:09+02:00,19.32
2017-10-06T05:35:09+00:00,2017-10-06T07:35:09+02:00,19.32
2017-10-06T05:50:09+00:00,2017-10-06T07:50:09+02:00,19.32
2017-10-06T06:05:06+00:00,2017-10-06T08:05:06+02:00,19.25
2017-10-06T06:20:06+00:00,2017-10-06T08:20:06+02:00,19.37
2017-10-06T06:35:06+00:00,2017-10-06T08:35:06+02:00,19.63
2017-10-06T06:50:06+00:00,2017-10-06T08:50:06+02:00,19.83
2017-10-06T07:05:06+00:00,2017-10-06T09:05:06+02:00,19.88
2017-10-06T07:20:06+00:00,2017-10-06T09:20:06+02:00,19.94
2017-10-06T07:35:06+00:00,2017-10-06T09:35:06+02:00,19.94
2017-10-06T07:50:06+00:00,2017-10-06T09:50:06+02:00,19.94
2017-10-06T08:05:06+00:00,2017-10-06T10:05:06+02:00,20.01
2017-10-06T08:20:06+00:00,2017-10-06T10:20:06+02:00,20.01
2017-10-06T08:35:07+00:00,2017-10-06T10:35:07+02:00,20.01
2017-10-06T08:50:08+00:00,2017-10-06T10:50:08+02:00,19.94
2017-10-06T09:05:08+00:00,2017-10-06T11:05:08+02:00,19.94
2017-10-06T09:20:08+00:00,2017-10-06T11:20:08+02:00,19.94
2017-10-06T09:35:08+00:00,2017-10-06T11:35:08+02:00,19.88
2017-10-06T09:50:08+00:00,2017-10-06T11:50:08+02:00,19.88
2017-10-06T10:05:08+00:00,2017-10-06T12:05:08+02:00,19.83
2017-10-06T10:20:08+00:00,2017-10-06T12:20:08+02:00,19.76
2017-10-06T10:35:08+00:00,2017-10-06T12:35:08+02:00,19.76
2017-10-06T10:50:08+00:00,2017-10-06T12:50:08+02:00,19.7
2017-10-06T11:05:08+00:00,2017-10-06T13:05:08+02:00,19.7
2017-10-06T11:20:09+00:00,2017-10-06T13:20:09+02:00,19.63
2017-10-06T11:35:09+00:00,2017-10-06T13:35:09+02:00,19.63
2017-10-06T11:50:10+00:00,2017-10-06T13:50:10+02:00,19.63
2017-10-06T12:05:11+00:00,2017-10-06T14:05:11+02:00,19.57
2017-10-06T12:20:11+00:00,2017-10-06T14:20:11+02:00,19.57
2017-10-06T12:35:12+00:00,2017-10-06T14:35:12+02:00,19.5
2017-10-06T12:50:12+00:00,2017-10-06T14:50:12+02:00,19.5
2017-10-06T13:05:13+00:00,2017-10-06T15:05:13+02:00,19.44
2017-10-06T13:20:13+00:00,2017-10-06T15:20:13+02:00,19.44
2017-10-06T13:35:14+00:00,2017-10-06T15:35:14+02:00,19.44
2017-10-06T13:50:14+00:00,2017-10-06T15:50:14+02:00,19.44
2017-10-06T14:05:14+00:00,2017-10-06T16:05:14+02:00,19.37
2017-10-06T14:20:14+00:00,2017-10-06T16:20:14+02:00,19.37
2017-10-06T14:35:14+00:00,2017-10-06T16:35:14+02:00,19.37
2017-10-06T14:50:15+00:00,2017-10-06T16:50:15+02:00,19.37
2017-10-06T15:05:15+00:00,2017-10-06T17:05:15+02:00,19.37
2017-10-06T15:20:15+00:00,2017-10-06T17:20:15+02:00,19.37
2017-10-06T15:35:15+00:00,2017-10-06T17:35:15+02:00,19.44
2017-10-06T15:50:15+00:00,2017-10-06T17:50:15+02:00,19.44
2017-10-06T16:05:15+00:00,2017-10-06T18:05:15+02:00,19.37
2017-10-06T16:20:15+00:00,2017-10-06T18:20:15+02:00,19.32
2017-10-06T16:35:15+00:00,2017-10-06T18:35:15+02:00,19.25
2017-10-06T16:50:15+00:00,2017-10-06T18:50:15+02:00,19.25
2017-10-06T17:05:16+00:00,2017-10-06T19:05:16+02:00,19.19
2017-10-06T17:20:16+00:00,2017-10-06T19:20:16+02:00,19.12
2017-10-06T17:35:17+00:00,2017-10-06T19:35:17+02:00,19.12
2017-10-06T17:50:18+00:00,2017-10-06T19:50:18+02:00,19.19
2017-10-06T18:05:18+00:00,2017-10-06T20:05:18+02:00,19.25
2017-10-06T18:20:23+00:00,2017-10-06T20:20:23+02:00,19.37
2017-10-06T18:35:23+00:00,2017-10-06T20:35:23+02:00,19.5
2017-10-06T18:50:23+00:00,2017-10-06T20:50:23+02:00,19.63
2017-10-06T19:05:23+00:00,2017-10-06T21:05:23+02:00,19.76
2017-10-06T19:20:24+00:00,2017-10-06T21:20:24+02:00,19.88
2017-10-06T19:35:24+00:00,2017-10-06T21:35:24+02:00,20.01
2017-10-06T19:50:25+00:00,2017-10-06T21:50:25+02:00,20.14
2017-10-06T20:05:25+00:00,2017-10-06T22:05:25+02:00,20.2
2017-10-06T20:20:25+00:00,2017-10-06T22:20:25+02:00,20.27
2017-10-06T20:35:25+00:00,2017-10-06T22:35:25+02:00,20.33
2017-10-06T20:50:25+00:00,2017-10-06T22:50:25+02:00,20.45
2017-10-06T21:05:25+00:00,2017-10-06T23:05:25+02:00,20.51
2017-10-06T21:20:25+00:00,2017-10-06T23:20:25+02:00,20.51
2017-10-06T21:35:25+00:00,2017-10-06T23:35:25+02:00,20.45
2017-10-06T21:50:26+00:00,2017-10-06T23:50:26+02:00,20.45
2017-10-06T22:05:27+00:00,2017-10-07T00:05:27+02:00,20.45
2017-10-06T22:20:27+00:00,2017-10-07T00:20:27+02:00,20.64
2017-10-06T22:35:27+00:00,2017-10-07T00:35:27+02:00,20.77
2017-10-06T22:50:27+00:00,2017-10-07T00:50:27+02:00,20.84
2017-10-06T23:05:29+00:00,2017-10-07T01:05:29+02:00,20.84
2017-10-06T23:20:29+00:00,2017-10-07T01:20:29+02:00,20.84
2017-10-06T23:35:29+00:00,2017-10-07T01:35:29+02:00,20.77
2017-10-06T23:50:29+00:00,2017-10-07T01:50:29+02:00,20.77
2017-10-07T00:05:29+00:00,2017-10-07T02:05:29+02:00,20.71
2017-10-07T00:20:29+00:00,2017-10-07T02:20:29+02:00,20.64
2017-10-07T00:35:29+00:00,2017-10-07T02:35:29+02:00,20.58
2017-10-07T00:50:29+00:00,2017-10-07T02:50:29+02:00,20.58
2017-10-07T01:05:29+00:00,2017-10-07T03:05:29+02:00,20.51
2017-10-07T01:20:30+00:00,2017-10-07T03:20:30+02:00,20.45
2017-10-07T01:35:30+00:00,2017-10-07T03:35:30+02:00,20.4
2017-10-07T01:50:30+00:00,2017-10-07T03:50:30+02:00,20.33
2017-10-07T02:05:31+00:00,2017-10-07T04:05:31+02:00,20.27
2017-10-07T02:20:31+00:00,2017-10-07T04:20:31+02:00,20.27
2017-10-07T02:35:31+00:00,2017-10-07T04:35:31+02:00,20.2
2017-10-07T02:50:31+00:00,2017-10-07T04:50:31+02:00,20.14
2017-10-07T03:05:31+00:00,2017-10-07T05:05:31+02:00,20.07
2017-10-07T03:20:31+00:00,2017-10-07T05:20:31+02:00,20.07
2017-10-07T03:35:31+00:00,2017-10-07T05:35:31+02:00,20.07
2017-10-07T03:50:31+00:00,2017-10-07T05:50:31+02:00,20.01
2017-10-07T04:05:32+00:00,2017-10-07T06:05:32+02:00,19.94
2017-10-07T04:20:32+00:00,2017-10-07T06:20:32+02:00,19.88
2017-10-07T04:35:33+00:00,2017-10-07T06:35:33+02:00,19.83
2017-10-07T04:50:34+00:00,2017-10-07T06:50:34+02:00,19.76
2017-10-07T05:05:34+00:00,2017-10-07T07:05:34+02:00,19.76
2017-10-07T05:20:34+00:00,2017-10-07T07:20:34+02:00,19.63
2017-10-07T05:35:34+00:00,2017-10-07T07:35:34+02:00,19.63
2017-10-07T05:50:34+00:00,2017-10-07T07:50:34+02:00,19.63
2017-10-07T06:05:35+00:00,2017-10-07T08:05:35+02:00,19.63
2017-10-07T06:20:36+00:00,2017-10-07T08:20:36+02:00,19.63
2017-10-07T06:35:36+00:00,2017-10-07T08:35:36+02:00,19.63
2017-10-07T06:50:37+00:00,2017-10-07T08:50:37+02:00,19.7
2017-10-07T07:05:37+00:00,2017-10-07T09:05:37+02:00,19.76
2017-10-07T07:20:37+00:00,2017-10-07T09:20:37+02:00,19.76
